lib,term,p,padj,n_overlap,genes
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),0.44549867250883485,0.5861824638274143,1,IMPDH2
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),0.4808676890633593,0.6261298034679157,2,TEX264;IMPDH2
GO_Cellular_Component_2023,Asymmetric Synapse (GO:0032279),0.49454390098005757,0.6363732950901932,1,RPL14
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),0.49891666335071155,0.6363732950901932,2,STOML2;PDXP
GO_Cellular_Component_2023,Postsynaptic Density (GO:0014069),0.5392898773606531,0.664161724352124,1,RPL14
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),0.5434858332064826,0.664161724352124,3,RAB3A;MAP1S;RACK1
GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),0.544560569905799,0.664161724352124,2,KXD1;UBA52
GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),0.5486877954904755,0.664161724352124,1,STXBP2
GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),0.5521372193523958,0.664161724352124,2,UBA52;RAB11B
GO_Cellular_Component_2023,Specific Granule (GO:0042581),0.5578958484557841,0.664161724352124,1,STXBP2
GO_Cellular_Component_2023,Endocytic Vesicle Membrane (GO:0030666),0.5578958484557841,0.664161724352124,1,UBA52
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),0.5646795770584497,0.6658957276632662,1,STXBP2
GO_Cellular_Component_2023,Membrane Raft (GO:0045121),0.580110064215273,0.676410217008182,1,STOML2
GO_Cellular_Component_2023,Basolateral Plasma Membrane (GO:0016323),0.5844184274950692,0.676410217008182,1,SLC19A1
GO_Cellular_Component_2023,Cytoplasmic Vesicle Membrane (GO:0030659),0.592933703428676,0.6799698433815092,2,RAB3A;UBA52
GO_Cellular_Component_2023,Microtubule (GO:0005874),0.613375548822533,0.6970176691165149,1,MAP1S
GO_Cellular_Component_2023,Axon (GO:0030424),0.651308934478352,0.7334560072954415,1,RAB3A
GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),0.6887889564742959,0.768737674636491,1,APEH
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),0.7105330494551174,0.7859878865653953,1,VPS51
GO_Cellular_Component_2023,Lysosome (GO:0005764),0.7305481001850366,0.7973328375182535,2,STXBP2;UBA52
GO_Cellular_Component_2023,Cilium (GO:0005929),0.7335462105167933,0.7973328375182535,1,PMPCA
GO_Cellular_Component_2023,Polymeric Cytoskeletal Fiber (GO:0099513),0.7443637703992545,0.8021161318957485,1,MAP1S
GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),0.7622581232709544,0.8143783368279428,1,RAB3A
GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),0.7719205957141912,0.8177124954599484,1,UBA52
GO_Cellular_Component_2023,Bounding Membrane Of Organelle (GO:0098588),0.7934857580058946,0.827508949540821,3,RAB3A;UBA52;COPE
GO_Cellular_Component_2023,Early Endosome (GO:0005769),0.7944085915591881,0.827508949540821,1,PHB1
GO_Cellular_Component_2023,Cytoskeleton (GO:0005856),0.8141226827616774,0.8410358292992535,2,STOML2;PDXP
GO_Cellular_Component_2023,Microtubule Cytoskeleton (GO:0015630),0.8286032536228838,0.8489787434660694,1,MAP1S
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),0.8644121210467612,0.8769682875952952,1,RPS9
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),0.8699525412945328,0.8769682875952952,1,RPS9
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),0.8899596879966333,0.8899596879966333,1,COPE
KEGG_2021_Human,Ribosome,5.056604937437001e-10,3.286793209334051e-08,11,MRPL4;RPS9;RPL18A;RPL14;MRPS2;RPSA;RPL23A;RPL29;MRPL12;MRPL34;UBA52
KEGG_2021_Human,Coronavirus disease,0.0001872601469633529,0.0060859547763089696,7,RPS9;RPL18A;RPL14;RPSA;RPL23A;RPL29;UBA52
KEGG_2021_Human,Parkinson disease,0.0017441326460268024,0.03778954066391405,6,TRAP1;NDUFA7;NDUFA13;NDUFB7;UQCRC1;UBA52
KEGG_2021_Human,Oxidative phosphorylation,0.0048054072216090924,0.07611408690668468,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,Thermogenesis,0.006739509837783312,0.07611408690668468,5,NDUFA7;NDUFA13;NDUFB7;UQCRC1;MLST8
KEGG_2021_Human,Spliceosome,0.007319444176358889,0.07611408690668468,4,SF3B5;XAB2;ALYREF;LSM4
KEGG_2021_Human,Non-alcoholic fatty liver disease,0.008196901666873735,0.07611408690668468,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,0.010208747246936652,0.0829460713813603,2,GRHPR;MDH2
KEGG_2021_Human,Homologous recombination,0.018558778906954777,0.12993695721174897,2,BABAM1;POLD2
KEGG_2021_Human,Diabetic cardiomyopathy,0.02024961755552317,0.12993695721174897,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,Nucleotide excision repair,0.023988361331399807,0.12993695721174897,2,POLD2;RAD23A
KEGG_2021_Human,Pyruvate metabolism,0.023988361331399807,0.12993695721174897,2,GRHPR;MDH2
KEGG_2021_Human,Vitamin B6 metabolism,0.03021603513748301,0.15108017568741505,1,PDXP
KEGG_2021_Human,Pathways of neurodegeneration,0.03474745931958053,0.16132748969805247,6,TRAP1;NDUFA7;NDUFA13;NDUFB7;UQCRC1;UBA52
KEGG_2021_Human,Amyotrophic lateral sclerosis,0.0386897914012312,0.16290684236088165,5,NDUFA7;NDUFA13;NDUFB7;ALYREF;UQCRC1
KEGG_2021_Human,Retrograde endocannabinoid signaling,0.04010014581190933,0.16290684236088165,3,NDUFA7;NDUFA13;NDUFB7
KEGG_2021_Human,Prion disease,0.051166568884610894,0.1956368810293946,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,RNA degradation,0.061597203419314316,0.22243434568085726,2,EXOSC4;LSM4
KEGG_2021_Human,RNA transport,0.06976411718617756,0.23239230485588128,3,ALYREF;EIF3G;TACC3
KEGG_2021_Human,Huntington disease,0.07150532457104039,0.23239230485588128,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,Phenylalanine metabolism,0.08328292883718645,0.25778049401986286,1,MIF
KEGG_2021_Human,Mismatch repair,0.11100587575178392,0.3248758925766435,1,POLD2
KEGG_2021_Human,Vitamin digestion and absorption,0.11554495844655777,0.3248758925766435,1,SLC19A1
KEGG_2021_Human,Alzheimer disease,0.11995417572060682,0.3248758925766435,4,NDUFA7;NDUFA13;NDUFB7;UQCRC1
KEGG_2021_Human,AMPK signaling pathway,0.1251423287328076,0.3253700547052997,2,ELAVL1;RAB11B
KEGG_2021_Human,Citrate cycle (TCA cycle),0.14230151047491377,0.35575377618728443,1,MDH2
KEGG_2021_Human,Base excision repair,0.15537763015398814,0.3645553639719288,1,POLD2
KEGG_2021_Human,Ubiquitin mediated proteolysis,0.16006772038608835,0.3645553639719288,2,STUB1;UBA52
KEGG_2021_Human,Tyrosine metabolism,0.1682563218331979,0.3645553639719288,1,MIF
KEGG_2021_Human,DNA replication,0.1682563218331979,0.3645553639719288,1,POLD2
KEGG_2021_Human,Primary immunodeficiency,0.1767338934779614,0.37057106696991904,1,RFXANK
KEGG_2021_Human,"Glycine, serine and threonine metabolism",0.1851258958653396,0.37450512410405745,1,GRHPR
KEGG_2021_Human,Tryptophan metabolism,0.19343318424352546,0.37450512410405745,1,GCDH
KEGG_2021_Human,Fatty acid degradation,0.19755532557176078,0.37450512410405745,1,GCDH
KEGG_2021_Human,Vasopressin-regulated water reabsorption,0.20165660528680016,0.37450512410405745,1,RAB11B
KEGG_2021_Human,Protein processing in endoplasmic reticulum,0.21699361295252756,0.3917940233865081,2,RAD23A;STUB1
KEGG_2021_Human,Cysteine and methionine metabolism,0.2258320069783284,0.3967319041511175,1,MDH2
KEGG_2021_Human,Lysine degradation,0.27575318948424205,0.4716830872756772,1,GCDH
KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,0.2868129424498307,0.4776699898912592,1,FARSA
KEGG_2021_Human,Mitophagy,0.29409303370539047,0.4776699898912592,1,UBA52
KEGG_2021_Human,RIG-I-like receptor signaling pathway,0.3012995320852558,0.4776699898912592,1,PIN1
KEGG_2021_Human,Synaptic vesicle cycle,0.3294042210966763,0.49793661328567346,1,RAB3A
KEGG_2021_Human,Antigen processing and presentation,0.3294042210966763,0.49793661328567346,1,RFXANK
KEGG_2021_Human,Peroxisome,0.3430338177845722,0.5067545035453908,1,MPV17L2
KEGG_2021_Human,Insulin secretion,0.35638905886629263,0.5082514539620986,1,RAB3A
KEGG_2021_Human,Cardiac muscle contraction,0.3596856443424082,0.5082514539620986,1,UQCRC1
KEGG_2021_Human,Bile secretion,0.3694754132870333,0.510976635396961,1,SLC4A5
KEGG_2021_Human,IL-17 signaling pathway,0.3822982421487303,0.5133216409578077,1,ELAVL1
KEGG_2021_Human,mRNA surveillance pathway,0.3948628007367752,0.5133216409578077,1,ALYREF
KEGG_2021_Human,Glycerophospholipid metabolism,0.3948628007367752,0.5133216409578077,1,PNPLA6
KEGG_2021_Human,Drug metabolism,0.4251778207952197,0.5314722759940247,1,IMPDH2
KEGG_2021_Human,Ribosome biogenesis in eukaryotes,0.4251778207952197,0.5314722759940247,1,NHP2
KEGG_2021_Human,Purine metabolism,0.4840303160256479,0.5936220856918323,1,IMPDH2
KEGG_2021_Human,Autophagy,0.5048453145340125,0.602630110022028,1,MLST8
KEGG_2021_Human,Measles,0.5099177854032545,0.602630110022028,1,RACK1
KEGG_2021_Human,PI3K-Akt signaling pathway,0.5415054421529893,0.6230378470923896,2,CDC37;MLST8
KEGG_2021_Human,mTOR signaling pathway,0.5463562659117879,0.6230378470923896,1,MLST8
KEGG_2021_Human,Influenza A,0.5865561647926287,0.6573474260607045,1,RAB11B
KEGG_2021_Human,Tuberculosis,0.6032706296625326,0.6646201852214343,1,RFXANK
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,0.6290158428382022,0.6814338297413857,1,UBA52
KEGG_2021_Human,Shigellosis,0.7179284511823544,0.761712279609122,1,UBA52
KEGG_2021_Human,Endocytosis,0.7265563282425472,0.761712279609122,1,RAB11B
KEGG_2021_Human,MAPK signaling pathway,0.7800556069187284,0.8048192769796405,1,ECSIT
KEGG_2021_Human,Neuroactive ligand-receptor interaction,0.8277093383424934,0.8406422967540949,1,P2RY11
KEGG_2021_Human,Herpes simplex virus 1 infection,0.9241148518199428,0.9241148518199428,1,ALYREF
