set,lib,term,p,padj,n_overlap,genes
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881),0.21487243237698472,0.5289755465192075,1,CALM2
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),0.21488434583437754,0.5289755465192075,8,BABAM2;BECN1;PRKAA2;ERBB2;CAT;NAA35;CIB1;HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Renal System Development (GO:0072001),0.21611498518505984,0.5296374702291449,2,TRAF3IP1;IFT27
top300_sample_centered,GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),0.21611498518505984,0.5296374702291449,2,UGDH;B3GALT6
top300_sample_centered,GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),0.2216357215203968,0.5296374702291449,2,POLR3H;TAF6
top300_sample_centered,GO_Biological_Process_2023,Anterior/Posterior Pattern Specification (GO:0009952),0.2216357215203968,0.5296374702291449,2,LRP5;HOXB7
top300_sample_centered,GO_Biological_Process_2023,Transcription Preinitiation Complex Assembly (GO:0070897),0.2216357215203968,0.5296374702291449,2,TAF6;MED29
top300_sample_centered,GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),0.2216357215203968,0.5296374702291449,2,EXOC4;JTB
top300_sample_centered,GO_Biological_Process_2023,Protein-Containing Complex Assembly (GO:0065003),0.22371780777823713,0.5296374702291449,7,BECN1;DMTN;TUBGCP2;TRAPPC12;TMED2;OMA1;PFDN6
top300_sample_centered,GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),0.22472338344468434,0.5296374702291449,3,PRKAA2;DMTN;HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Fibroblast Proliferation (GO:0048147),0.22665875807778754,0.5296374702291449,1,PEX2
top300_sample_centered,GO_Biological_Process_2023,DNA Biosynthetic Process (GO:0071897),0.22665875807778754,0.5296374702291449,1,WRNIP1
top300_sample_centered,GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",0.22665875807778754,0.5296374702291449,1,CRADD
top300_sample_centered,GO_Biological_Process_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),0.22665875807778754,0.5296374702291449,1,GNA11
top300_sample_centered,GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),0.22665875807778754,0.5296374702291449,1,NUDT12
top300_sample_centered,GO_Biological_Process_2023,Carboxylic Acid Biosynthetic Process (GO:0046394),0.22665875807778754,0.5296374702291449,1,UGDH
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Tubulin Deacetylation (GO:0090043),0.22665875807778754,0.5296374702291449,1,PRKAA2
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Vacuole Organization (GO:0044088),0.22665875807778754,0.5296374702291449,1,IFT20
top300_sample_centered,GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),0.22665875807778754,0.5296374702291449,1,RAB11B
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),0.22665875807778754,0.5296374702291449,1,CIB1
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),0.22665875807778754,0.5296374702291449,1,PEX2
top300_sample_centered,GO_Biological_Process_2023,Detection Of Visible Light (GO:0009584),0.22665875807778754,0.5296374702291449,1,GNA11
top300_sample_centered,GO_Biological_Process_2023,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",0.22665875807778754,0.5296374702291449,1,HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Diol Biosynthetic Process (GO:0034312),0.22665875807778754,0.5296374702291449,1,SPTLC2
top300_sample_centered,GO_Biological_Process_2023,Sulfur Amino Acid Metabolic Process (GO:0000096),0.22665875807778754,0.5296374702291449,1,MSRA
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000),0.22665875807778754,0.5296374702291449,1,PIK3CB
top300_sample_centered,GO_Biological_Process_2023,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),0.22665875807778754,0.5296374702291449,1,HSD17B12
top300_sample_centered,GO_Biological_Process_2023,Megakaryocyte Differentiation (GO:0030219),0.22665875807778754,0.5296374702291449,1,UBA5
top300_sample_centered,GO_Biological_Process_2023,rRNA Modification (GO:0000154),0.22665875807778754,0.5296374702291449,1,FTSJ3
top300_sample_centered,GO_Biological_Process_2023,rRNA Transcription (GO:0009303),0.22665875807778754,0.5296374702291449,1,MARS1
top300_sample_centered,GO_Biological_Process_2023,Motile Cilium Assembly (GO:0044458),0.22665875807778754,0.5296374702291449,1,ENKD1
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),0.22665875807778754,0.5296374702291449,1,CCDC125
top300_sample_centered,GO_Biological_Process_2023,Histone Acetylation (GO:0016573),0.2271677181862469,0.5299300993500118,2,MORF4L2;TAF6
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Organelle Assembly (GO:1902117),0.23270940156751915,0.5359106091070939,2,IFT20;SNX4
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),0.23661172054574653,0.5359106091070939,3,LRP5;CIB1;CALM2
top300_sample_centered,GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),0.23825924233580636,0.5359106091070939,2,ERBB2;PIK3CB
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),0.23825924233580636,0.5359106091070939,2,BECN1;CRADD
top300_sample_centered,GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),0.23825924233580636,0.5359106091070939,2,CTBP2;CBY1
top300_sample_centered,GO_Biological_Process_2023,Protein-Containing Complex Disassembly (GO:0032984),0.23825924233580636,0.5359106091070939,2,BECN1;PEX2
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Nervous System Development (GO:0051961),0.23826872845166958,0.5359106091070939,1,DYNLT1
top300_sample_centered,GO_Biological_Process_2023,Actin Filament Capping (GO:0051693),0.23826872845166958,0.5359106091070939,1,ADD3
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),0.23826872845166958,0.5359106091070939,1,SLC25A4
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),0.23826872845166958,0.5359106091070939,1,SLC25A4
top300_sample_centered,GO_Biological_Process_2023,Neuromuscular Process (GO:0050905),0.23826872845166958,0.5359106091070939,1,UBA5
top300_sample_centered,GO_Biological_Process_2023,Nitric Oxide Mediated Signal Transduction (GO:0007263),0.23826872845166958,0.5359106091070939,1,DDAH1
top300_sample_centered,GO_Biological_Process_2023,Barbed-End Actin Filament Capping (GO:0051016),0.23826872845166958,0.5359106091070939,1,ADD3
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Protein Neddylation (GO:2000434),0.23826872845166958,0.5359106091070939,1,GPS1
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Synaptic Vesicle Exocytosis (GO:2000300),0.23826872845166958,0.5359106091070939,1,PREPL
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Glycolytic Process (GO:0045821),0.23826872845166958,0.5359106091070939,1,PRKAA2
top300_sample_centered,GO_Biological_Process_2023,Establishment Of Vesicle Localization (GO:0051650),0.23826872845166958,0.5359106091070939,1,KIF5B
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),0.23826872845166958,0.5359106091070939,1,CALM2
top300_sample_centered,GO_Biological_Process_2023,Lysosomal Lumen Acidification (GO:0007042),0.23826872845166958,0.5359106091070939,1,TMEM9
top300_sample_centered,GO_Biological_Process_2023,Protein Autoprocessing (GO:0016540),0.23826872845166958,0.5359106091070939,1,OMA1
top300_sample_centered,GO_Biological_Process_2023,Melanosome Localization (GO:0032400),0.23826872845166958,0.5359106091070939,1,RAB11B
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),0.23826872845166958,0.5359106091070939,1,RTN3
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),0.24459748511000723,0.5447749896652826,3,PRKAA2;DMTN;TRAF3IP1
top300_sample_centered,GO_Biological_Process_2023,Response To Endoplasmic Reticulum Stress (GO:0034976),0.24459748511000723,0.5447749896652826,3,UBA5;DNAJC10;HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Protein N-linked Glycosylation (GO:0006487),0.24937749477172466,0.5447749896652826,2,DPAGT1;MLEC
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),0.24970497353955387,0.5447749896652826,1,ERLIN2
top300_sample_centered,GO_Biological_Process_2023,DNA Catabolic Process (GO:0006308),0.24970497353955387,0.5447749896652826,1,ENDOG
top300_sample_centered,GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),0.24970497353955387,0.5447749896652826,1,NUDT12
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137),0.24970497353955387,0.5447749896652826,1,DMTN
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044),0.24970497353955387,0.5447749896652826,1,DMTN
top300_sample_centered,GO_Biological_Process_2023,Phosphate Ion Transport (GO:0006817),0.24970497353955387,0.5447749896652826,1,SLC37A4
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),0.24970497353955387,0.5447749896652826,1,PIK3CB
top300_sample_centered,GO_Biological_Process_2023,Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650),0.24970497353955387,0.5447749896652826,1,UGDH
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886),0.24970497353955387,0.5447749896652826,1,CIB1
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058),0.24970497353955387,0.5447749896652826,1,CIB1
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Hormone Secretion (GO:0046887),0.24970497353955387,0.5447749896652826,1,SNX4
top300_sample_centered,GO_Biological_Process_2023,Heme Biosynthetic Process (GO:0006783),0.24970497353955387,0.5447749896652826,1,ATP5IF1
top300_sample_centered,GO_Biological_Process_2023,Vesicle Docking (GO:0048278),0.24970497353955387,0.5447749896652826,1,STX7
top300_sample_centered,GO_Biological_Process_2023,Insulin Secretion (GO:0030073),0.24970497353955387,0.5447749896652826,1,RAB11B
top300_sample_centered,GO_Biological_Process_2023,rRNA Catabolic Process (GO:0016075),0.24970497353955387,0.5447749896652826,1,SLFN13
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),0.24970497353955387,0.5447749896652826,1,CALM2
top300_sample_centered,GO_Biological_Process_2023,Fatty Acid Biosynthetic Process (GO:0006633),0.2549430610454674,0.5493897657837165,2,ABCD3;MCAT
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),0.2549430610454674,0.5493897657837165,2,CIB1;PIK3CB
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),0.25524840403154647,0.5493897657837165,5,N6AMT1;ERBB2;CIB1;OSGIN2;NUBP1
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),0.25665427972807575,0.5493897657837165,3,ERBB2;CIB1;CALM2
top300_sample_centered,GO_Biological_Process_2023,Response To Reactive Oxygen Species (GO:0000302),0.260511092036045,0.5493897657837165,2,CAT;PEX2
top300_sample_centered,GO_Biological_Process_2023,DNA Methylation (GO:0006306),0.260970084253525,0.5493897657837165,1,N6AMT1
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of Microtubule Depolymerization (GO:0007026),0.260970084253525,0.5493897657837165,1,CIB1
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Fibroblast Migration (GO:0010762),0.260970084253525,0.5493897657837165,1,DMTN
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),0.260970084253525,0.5493897657837165,1,ANAPC2
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Necroptotic Process (GO:0060544),0.260970084253525,0.5493897657837165,1,SLC25A4
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Phosphatase Activity (GO:0010921),0.260970084253525,0.5493897657837165,1,HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),0.260970084253525,0.5493897657837165,1,DMTN
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Periphery (GO:1904375),0.260970084253525,0.5493897657837165,1,STX7
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),0.260970084253525,0.5493897657837165,1,SETD3
top300_sample_centered,GO_Biological_Process_2023,Cellular Response To pH (GO:0071467),0.260970084253525,0.5493897657837165,1,RAB11B
top300_sample_centered,GO_Biological_Process_2023,Response To ATP (GO:0033198),0.260970084253525,0.5493897657837165,1,HSP90B1
top300_sample_centered,GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),0.260970084253525,0.5493897657837165,1,MARVELD2
top300_sample_centered,GO_Biological_Process_2023,Striated Muscle Cell Differentiation (GO:0051146),0.260970084253525,0.5493897657837165,1,CBY1
top300_sample_centered,GO_Biological_Process_2023,Sulfur Compound Catabolic Process (GO:0044273),0.260970084253525,0.5493897657837165,1,SUCLG2
top300_sample_centered,GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),0.260970084253525,0.5493897657837165,1,CAT
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Protein Processing (GO:0010954),0.260970084253525,0.5493897657837165,1,PLGRKT
top300_sample_centered,GO_Biological_Process_2023,Maturation Of LSU-rRNA (GO:0000470),0.260970084253525,0.5493897657837165,1,FTSJ3
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),0.260970084253525,0.5493897657837165,1,CALM2
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.2651352246937485,0.5573085925450026,4,DDB1;DDAH1;ERBB2;LARP1B
top300_sample_centered,GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),0.26608026617355224,0.5575976442878234,2,DYNLT1;FAIM
top300_sample_centered,GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.26608026617355224,0.5575976442878234,2,CRADD;CIB1
top300_sample_centered,GO_Biological_Process_2023,Aminoglycan Biosynthetic Process (GO:0006023),0.2720666130435107,0.5599463377244236,1,UGDH
top300_sample_centered,GO_Biological_Process_2023,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.2720666130435107,0.5599463377244236,1,ANAPC2
top300_sample_centered,GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),0.2720666130435107,0.5599463377244236,1,ATP5IF1
top300_sample_centered,GO_Biological_Process_2023,Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),0.2720666130435107,0.5599463377244236,1,CIB1
top300_sample_centered,GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),0.2720666130435107,0.5599463377244236,1,PFDN6
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Blood Coagulation (GO:0030194),0.2720666130435107,0.5599463377244236,1,DMTN
top300_sample_centered,GO_Biological_Process_2023,Histone H2A Acetylation (GO:0043968),0.2720666130435107,0.5599463377244236,1,MORF4L2
top300_sample_centered,GO_Biological_Process_2023,Zinc Ion Transmembrane Transport (GO:0071577),0.2720666130435107,0.5599463377244236,1,SLC39A3
top300_sample_centered,GO_Biological_Process_2023,Positive Regulation Of Vacuole Organization (GO:0044090),0.2720666130435107,0.5599463377244236,1,SNX4
top300_sample_centered,GO_Biological_Process_2023,"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",0.2720666130435107,0.5599463377244236,1,FTSJ3
top300_sample_centered,GO_Biological_Process_2023,Protein Mannosylation (GO:0035268),0.2720666130435107,0.5599463377244236,1,DPM3
top300_sample_centered,GO_Biological_Process_2023,Negative Regulation Of GTPase Activity (GO:0034260),0.2720666130435107,0.5599463377244236,1,TMED2
