gene,rho_pb,p_pb,pct_rank_pb,rho_pb_sample_centered,p_pb_sample_centered,detect_frac_epi,bulk_rho_TCGA,on_19p13_3
LRP2BP,0.4280965846656448,0.0008015113148342655,0.748939179632249,0.3795007460036371,0.0033028714723600697,0.046653243628150064,0.0852406491606881,False
DNAJB14,0.428035313297856,0.0008030526492042884,0.7488684582743989,0.3741425451413455,0.003812899687097471,0.4239552128860653,-0.2644839876136722,False
WDR86,0.42792269355027635,0.0008058926761428108,0.7487977369165488,0.4617917396018384,0.000263371123026941,0.03128222756961202,-0.0654489689668891,False
PIBF1,0.4279122704481836,0.0008061559820561082,0.7487270155586987,0.4829124242517457,0.00012335275215147524,0.30349162697048115,-0.1470348722586159,False
MED31,0.42785074902334735,0.0008077117038884877,0.7486562942008487,0.45436648312774924,0.0003399374905096321,0.36198006187690623,0.1263960295751319,False
CMBL,0.42779779864521145,0.0008090528546665443,0.7485855728429985,0.40722283764806894,0.0015111593521924776,0.2135736384619263,0.0334409601174883,False
DOLPP1,0.42775402302020044,0.0008101631404761464,0.7485148514851485,0.36915930972961336,0.004348470442388456,0.11275352354760688,0.0131874488674396,False
LNP1,0.427747871190632,0.0008103192801346943,0.7484441301272985,0.3261588779170767,0.012467810847589293,0.016844276383636992,-0.046395486522254,False
KIF6,0.42770254290123666,0.0008114705955277717,0.7483734087694484,0.3794194370805847,0.0033101352542437208,0.01620586357609388,-0.0055546045571581,False
STBD1,0.4275653678025004,0.0008149637726218328,0.7483026874115983,0.31019204845515236,0.017802341265637976,0.014536168540981158,-0.0836733513327816,False
BMPR2,0.4273585776246578,0.0008202553567378908,0.7482319660537482,0.3791873019779138,0.0033309511282359735,0.4338260570642277,-0.2896315858442642,False
GCNT1,0.4272970561998216,0.0008218356106816178,0.7481258840169731,0.5060444799901566,5.068027393616406e-05,0.1566075725580712,-0.0395184301521847,False
C5orf24,0.4272970561998216,0.0008218356106816178,0.7481258840169731,0.3497800609062106,0.00711416267316705,0.5057702696065558,,
B3GNTL1,0.4271387709194882,0.0008259139984940369,0.748019801980198,0.37740318065766404,0.0034948446331292088,0.042773658105388065,,
RNASET2,0.4270509705004768,0.0008281841354297461,0.7479137199434229,0.23725737488080223,0.07293049146084517,0.6668958404948687,0.1539220813564044,False
PTK2,0.4270509705004768,0.0008281841354297461,0.7479137199434229,0.41271647851364235,0.0012838781422965218,0.37995383784311243,-0.1356973448255916,False
AHCY,0.426804884801132,0.0008345768767461674,0.7478076379066478,0.3709434310498631,0.004149549950900047,0.45725089623329973,0.3599758223414315,False
PDK4,0.4267250260340492,0.0008366609718921874,0.7477369165487977,0.4942143691468587,8.051271749538737e-05,0.05210430683101819,0.0074910602871333,False
C11orf1,0.426497277676951,0.0008426303955343217,0.7476661951909477,0.39364483681442064,0.0022348221271850247,0.3532387172813196,,
SLC39A13,0.4264357562521148,0.0008442494874187703,0.7475954738330975,0.4059491217816605,0.0015687478747126399,0.13696410155674185,0.0865656981830158,False
ZNF780A,0.42641155395172387,0.0008448872009881732,0.7475247524752475,0.5371743209572734,1.3767617753212386e-05,0.152629769680302,-0.2095860638464908,False
FBXL15,0.4263742348272786,0.0008458713852990083,0.7474540311173975,0.4603955827616968,0.0002764396767816024,0.30909001620585685,0.3166675914306256,False
S1PR2,0.42632694733026893,0.0008471199421254367,0.7473833097595474,0.26574588187771914,0.04377741045821423,0.04630948288562685,0.2385372752676011,False
RNF220,0.4263127134024424,0.0008474960934517718,0.7473125884016973,0.4475991263957673,0.0004268146150582414,0.254628492854702,0.1653782540377752,False
TEDC1,0.4262577480240252,0.0008489500446700793,0.7472418670438472,0.5305915284998001,1.8332485351736344e-05,0.1316112557088796,0.2288276078638779,False
GCLM,0.4262511919776062,0.0008491236161592927,0.7470650636492221,0.49829278046079545,6.876928861598363e-05,0.3711142758925192,-0.2272099005622958,False
FCF1,0.4262511919776062,0.0008491236161592927,0.7470650636492221,0.5233935217939647,2.490407559032156e-05,0.26788783578059183,-0.2288115523874847,False
PCID2,0.4262511919776062,0.0008491236161592927,0.7470650636492221,0.42422098495801164,0.0009044391830992669,0.3118401021460414,0.1011936538368456,False
TBC1D24,0.4262511919776062,0.0008491236161592927,0.7470650636492221,0.3865083515334215,0.0027274822792441636,0.09104748809114409,0.0327458524336442,False
ITPKB,0.42618967055277,0.0008507539577092638,0.7468882602545969,0.33181580485404044,0.010941460660567576,0.08927957570102495,-0.0426704979440726,False
CDK8,0.4259435848534252,0.0008573035982802126,0.7468175388967468,0.4791596173367375,0.00014166284347338773,0.11933408633305036,-0.0889305754117462,False
ORC3,0.42588206342858903,0.000858948098550498,0.7466760961810467,0.35088744655326215,0.006922317288770505,0.22501596032020066,0.0178624258172059,False
PDHX,0.42588206342858903,0.000858948098550498,0.7466760961810467,0.4866652311667538,0.00010723628139549421,0.2114619653292834,-0.0223848757412377,False
IL17RC,0.42588206342858903,0.000858948098550498,0.7466760961810467,0.3573471961610631,0.005890791537321668,0.16534891715366276,0.0540675250837304,False
ACAT1,0.4258205420037528,0.0008605954435050192,0.7465346534653465,0.40711802885354825,0.0015158255188340854,0.29008495801208145,0.2496052831961731,False
ZNF319,0.4257963302409293,0.0008612445372785964,0.7464639321074965,0.388483012181238,0.0025823292824123244,0.05313558905858783,-0.209735757552862,False
CAMK1D,0.4257590205789166,0.0008622456374700324,0.7463224893917964,0.3828785874680858,0.003013316790258218,0.2568383833423503,-0.0106771279113833,False
CHIC1,0.4257590205789166,0.0008622456374700324,0.7463224893917964,0.27583130825309915,0.03610121410611236,0.08834651082846207,-0.1633137086615752,False
NABP2,0.4257590205789166,0.0008622456374700324,0.7463224893917964,0.38250945891906857,0.0030438232320578584,0.27996857044640255,0.3037986548816321,False
SEC11A,0.4256974991540804,0.0008638986847773471,0.7461810466760962,0.47565289612107414,0.0001609892752955978,0.7123704758629205,0.0028108889185337,False
SIX1,0.42567328549877037,0.0008645500760176575,0.7461103253182461,0.45288996893168043,0.0003573872608214831,0.30255856209791854,-0.0816418613491558,False
CENPBD1,0.42564388611517007,0.0008653415681653747,0.746039603960396,0.43933125187841005,0.0005600830613185224,0.07906497078033657,,
CCAR1,0.4256359777292442,0.000865554589764291,0.7458981612446959,0.4829124242517457,0.00012335275215147524,0.5314049992632761,-0.2154859792010748,False
ABHD17C,0.4256359777292442,0.000865554589764291,0.7458981612446959,0.2573133593774032,0.051181767231189564,0.30378627903550093,-0.194958108192661,False
RAF1,0.4256359777292442,0.000865554589764291,0.7458981612446959,0.441631548186656,0.0005196578798732468,0.3265235967195268,0.0569164277037245,False
OXNAD1,0.4255129348795718,0.0008688749901541125,0.7457567185289957,0.3567319819127011,0.005982857014302702,0.13588371065166874,0.2407421880072674,False
PCNX4,0.42545141345473564,0.0008705394942593806,0.7456859971711457,0.4502445476637239,0.00039070154990357984,0.32161272896919724,-0.2874943186044012,False
GOLGA4,0.4253898920298994,0.000872206873449079,0.7456152758132956,0.33753729736380694,0.009564745345832635,0.7633943917888446,-0.0613982667168793,False
BNIP3,0.4252053277553908,0.0008772263052034851,0.7455091937765205,0.3245562767233689,0.012932236851905352,0.3588371065166953,0.3067996123074671,False
HIP1,0.4252053277553908,0.0008772263052034851,0.7455091937765205,0.25140730259312805,0.056951731764400465,0.22535972106272392,-0.0661081879387954,False
ASB3,0.4251811065301347,0.00087788695836447,0.7454031117397454,0.4261281491279338,0.0008523871223948906,0.1876933654176749,-0.3462224179311337,False
MSL1,0.4250822849057184,0.0008805870486371494,0.7453323903818954,0.383862930265465,0.002933288478521984,0.36512301723711715,-0.0845875690474027,False
CLDN10,0.4250246173840417,0.000882166148463848,0.7452616690240452,0.24439386016180134,0.0644756005255653,0.33732750577025183,0.063481228668942,False
TEC,0.4249054018191559,0.00088543870570165,0.7451909476661952,0.4337327161101794,0.0006706380691279601,0.06349752001178746,0.1078944541315108,False
UBA7,0.42489772063120984,0.0008856499349875869,0.7451202263083451,0.32387954105017075,0.013132777606118919,0.1759072828168773,0.0392086539017758,False
GALNT12,0.4248734946747374,0.0008863164357815681,0.745049504950495,0.34491986834415084,0.008012110152277223,0.17684034768944043,-0.0944956868615438,False
CALML4,0.42486689262597904,0.000886498148732387,0.744978783592645,0.5028007582198726,5.7636373404312775e-05,0.055050827481217174,-0.0249523353044578,False
CDPF1,0.4248438614611547,0.000887132315108296,0.7449080622347949,0.3193933894590065,0.014531046408737392,0.047880960565732975,0.2514271075469003,False
GFOD2,0.42481197230365797,0.0008880110628296645,0.7448373408769449,0.5337291211664462,1.6005529073699744e-05,0.2009527083435722,-0.0551432420020707,False
GOLT1B,0.42477467778153744,0.0008890397580699753,0.7447666195190947,0.3873696514811283,0.002663301488333782,0.2505524726219285,-0.1419698416764749,False
POGLUT3,0.4247131563567012,0.0008907390525119942,0.7446605374823196,0.35943892460549387,0.005586993448485457,0.19299710258803382,-0.2228799983000084,False
DDX27,0.4247131563567012,0.0008907390525119942,0.7446605374823196,0.36669845273616536,0.004636625457469502,0.46918430486660057,0.142884059391096,False
C17orf100,0.4246592403871512,0.0008922306824287433,0.7445544554455445,0.3895904148606682,0.0025039698549726144,0.06172960762166821,,
GNG10,0.4246274051904196,0.0008931124865734673,0.7444837340876945,0.24217908886769818,0.06701078096028423,0.07788636252025714,0.0787197646456048,False
SHPK,0.4246246666040205,0.0008931883794568979,0.7444130127298444,0.47269986772893663,0.00017910414908860176,0.05829200019643606,0.1053406889452142,False
ESYT3,0.42459562838450676,0.0008939934568299057,0.7443422913719944,0.4112035175273679,0.0013431896743380497,0.014585277218484472,-0.0130717549934302,False
GHITM,0.4245901135070288,0.0008941464293308555,0.7442362093352193,0.49257128795102895,8.574432194570699e-05,0.63487698276272,-0.0699374190585588,False
ATP5F1B,0.4245901135070288,0.0008941464293308555,0.7442362093352193,0.45196714755913747,0.00036870308876857047,0.7587290674260315,0.2429757881054892,False
BPIFB2,0.42454129920051054,0.00089550147713544,0.7441301272984441,0.06337673057944147,0.6364761394705825,0.034916269704857436,,
EMC1,0.4245285920821926,0.0008958545205778543,0.744059405940594,0.349595496631702,0.00714658427598367,0.2206943966999082,-0.0064842874733048,False
MAP9,0.42447359926272094,0.000897383839927842,0.743988684582744,0.5060444799901566,5.068027393616406e-05,0.1753179786868374,-0.0310652218311979,False
TRIP12,0.42446707065735645,0.000897565552972725,0.7437765205091937,0.4418776338860008,0.000515493712494049,0.518931395177439,-0.1042961385398724,False
DCAF16,0.42446707065735645,0.000897565552972725,0.7437765205091937,0.4041650004614107,0.001652717934093722,0.17246967539164465,0.1048174693027554,False
FH,0.42446707065735645,0.000897565552972725,0.7437765205091937,0.49970777323202803,6.507823575055223e-05,0.3889407258262155,0.1728969391887026,False
ISCU,0.42446707065735645,0.000897565552972725,0.7437765205091937,0.48352763850010766,0.00012056706237579229,0.5990767568628175,-0.0635874781450729,False
EXOSC1,0.42446707065735645,0.000897565552972725,0.7437765205091937,0.4423698052846904,0.0005072560042119649,0.32814418307713555,0.0972331455865738,False
LRRC10B,0.42440276619401274,0.0008993571357252025,0.7435643564356436,0.39590520860798395,0.002096244467678251,0.0189559495162796,0.060589708203522,False
ST6GAL1,0.42434402780768404,0.0009009964590084569,0.7434229137199434,0.3503952751545726,0.007007016519323249,0.33285861611745193,-0.0934516086760961,False
TRPC4AP,0.42434402780768404,0.0009009964590084569,0.7434229137199434,0.36780583838321695,0.004504937804945003,0.29332613072729896,0.1642623984284521,False
TXNRD1,0.42434402780768404,0.0009009964590084569,0.7434229137199434,0.40502630040911747,0.0016116911535592933,0.3307960516623135,0.0211164931061798,False
PRPF19,0.4242825063828478,0.0009027163415646163,0.7432461103253183,0.4356639699775447,0.0006304508674463452,0.3066345823306921,0.26159069632365,False
MYL6B,0.4242825063828478,0.0009027163415646163,0.7432461103253183,0.24051801039712079,0.06896406213483766,0.530226391003197,0.3316223232510451,False
BIRC6,0.42422098495801164,0.0009044391830992669,0.7431400282885431,0.39629025808237717,0.002073417911544913,0.5005156411137032,-0.2496364497091716,False
SF3A2,0.4241594635331754,0.0009061649880842204,0.742998585572843,0.30043987818757883,0.021934927362705574,0.23424839169082545,0.4339726797180375,True
MACROH2A2,0.4241594635331754,0.0009061649880842204,0.742998585572843,0.4653172967485927,0.000232838845726413,0.22914108923047982,-0.0461705917977766,False
AIP,0.4241594635331754,0.0009061649880842204,0.742998585572843,0.3195730413116368,0.014472691090092802,0.38638707459604416,0.2171689709029907,False
ZNF223,0.42412047279261106,0.0009072602964064798,0.7428571428571429,0.2123640626975646,0.10950465185919837,0.021165840003928838,-0.131628225999719,False
TMEM263,0.42403642068350306,0.0009096255063205963,0.7427510608203678,0.25306838106370544,0.055278133978912354,0.2605706428326008,0.0549878816569724,False
DCTN6,0.42403642068350306,0.0009096255063205963,0.7427510608203678,0.512073579624104,3.976511479072771e-05,0.3801011638756223,-0.0396232629686339,False
KCTD21,0.42394475174936375,0.0009122113873168093,0.7426449787835926,0.3888512906488344,0.0025560313177711365,0.0348180523498508,-0.2623268871382649,False
LRPPRC,0.42391337783383065,0.0009130979321616933,0.7425388967468175,0.4084715001999446,0.0014565497172341192,0.49977901095115373,0.1368009227176727,False
GSTZ1,0.42391337783383065,0.0009130979321616933,0.7425388967468175,0.4856808883693746,0.00011126520785463606,0.3074694298482481,0.1367503951890237,False
CTC1,0.4238518564089944,0.0009148386216738727,0.7423974540311173,0.3409209757297979,0.008823412609698848,0.0688503658596482,0.0333554883166895,False
SAT1,0.4238518564089944,0.0009148386216738727,0.7423974540311173,0.32640191946845487,0.012398648671488021,0.9281540048124014,0.0924500302811006,False
NIF3L1,0.423816409575642,0.0009158429132786233,0.7422913719943423,0.36282818344110396,0.005123887913438905,0.188773756322748,0.0494001036522667,False
NUTF2,0.42379033498415825,0.0009165823015864498,0.7421852899575672,0.4627333969054723,0.0002548776607450962,0.45838039581587553,0.1992737258031575,False
SLFN11,0.42379033498415825,0.0009165823015864498,0.7421852899575672,0.4705466178596696,0.00019346763685447569,0.11005254628492486,0.0068266468963937,False
RABEP1,0.423728813559322,0.000918328976411043,0.742008486562942,0.40225783629148854,0.0017469068188520436,0.3554977164464712,0.1272866362950572,False
RTKN,0.423728813559322,0.000918328976411043,0.742008486562942,0.37568058076225047,0.0036598190915181723,0.1942248195256169,0.3032494631450081,False
NRP2,0.423728813559322,0.000918328976411043,0.742008486562942,0.45424344027807684,0.0003413614585097734,0.30796051662328106,-0.1082608967691896,False
OSBPL9,0.4236057707096496,0.0009218313288712673,0.7417963224893918,0.31311329170383584,0.01670176417997801,0.3399793743554298,-0.2034901772359316,False
EXTL2,0.4236057707096496,0.0009218313288712673,0.7417963224893918,0.3954289581346704,0.0021247875830204994,0.13367382016401919,-0.01253389653426,False
CERT1,0.4236057707096496,0.0009218313288712673,0.7417963224893918,0.29668707127257066,0.023728444263324953,0.5552227078523745,-0.2021429338785898,False
NPEPL1,0.42348272785997726,0.0009253457152617389,0.7416195190947666,0.5273924144083177,2.1024619156459248e-05,0.18656386583509846,0.2763607901655485,False
TERF2,0.42348272785997726,0.0009253457152617389,0.7416195190947666,0.4713463963825402,0.000188014068453379,0.23650739085597833,-0.061176323366739,False
KLLN,0.4234652374600486,0.0009258462602436912,0.7415134370579916,0.4424585482272235,0.0005057834362580878,0.017875558611206637,-0.1952064958568606,False
LPP,0.42342120643514103,0.0009271074325206009,0.7414427157001414,0.34516595404349565,0.00796437868415868,0.5538967735597855,-0.2221461685848631,False
AKNA,0.42336619658329067,0.0009286852445556194,0.7413719943422914,0.3735888523178197,0.003869378404770125,0.10936502479987853,0.0089412475813487,False
EIF2B2,0.42335968501030485,0.0009288721718812337,0.7412659123055163,0.4717770463563936,0.00018513609149923646,0.23734223837353483,0.1469494004578172,False
GRHL2,0.42335968501030485,0.0009288721718812337,0.7412659123055163,0.4045341290104279,0.001635021937785869,0.2648430977753875,-0.1776724989758731,False
TUBGCP5,0.4232981635854686,0.0009306399378953334,0.7411244695898161,0.41517733550709035,0.0011924156301203544,0.188773756322748,-0.0448304317388434,False
PER2,0.4232981635854686,0.0009306399378953334,0.7411244695898161,0.2936725214555969,0.025257359245193726,0.3857977704660046,-0.1413688238064936,False
PPA1,0.42323664216063245,0.0009324107351203301,0.740983026874116,0.4038573933372297,0.0016675953295156418,0.7682561508616709,0.1535746455694558,False
CP,0.42323664216063245,0.0009324107351203301,0.740983026874116,0.3430127041742287,0.008390552674318479,0.3905613121838243,0.050379487712248,False
TRMT2A,0.4231751207357962,0.0009341845681194204,0.7408769448373409,0.43098834168999356,0.0007317338240043932,0.1448214899572736,0.312481362071062,False
GATA5,0.42312325588658356,0.0009356823370881517,0.7408062234794908,0.35512546641975534,0.006229239912968107,0.02470166478416762,0.0180240430758987,False
RGCC,0.42299706235681395,0.000939335634170719,0.7407355021216407,0.34553508259251287,0.007893245960425125,0.2623385552227194,-0.0253589166331194,False
PDHA1,0.42299055646128764,0.000939524327479522,0.7406647807637907,0.5386508351533421,1.2900456325900744e-05,0.46501006727882044,0.2307235707379498,False
ZCWPW1,0.4228935314245736,0.0009423424424478848,0.7405940594059406,0.4281583561475284,0.000799960103186943,0.11324461032263998,0.0676084305417661,False
ATP10A,0.42286538415561764,0.0009431614105425397,0.7405233380480906,0.2257126654252652,0.08845241206621644,0.05411776260865416,0.0069262852940099,False
FILIP1,0.4228558746437157,0.0009434382425622795,0.7404526166902404,0.383482461575729,0.0029639945772989467,0.018612188773756384,-0.0607022145932474,False
PRSS2,0.42282185171929176,0.0009444292857787931,0.7403818953323904,0.1740609152821356,0.19129676835928025,0.02597849039925385,,
AP5S1,0.4227817340580358,0.0009455990657315808,0.7403111739745403,0.4098864929711772,0.0013968093115802255,0.0973333988115677,0.1896683009410161,False
CGN,0.4227089557943599,0.0009477245200790837,0.7402404526166902,0.4117384684492731,0.001321943147119804,0.20748416245151421,-0.1360674471674479,False
PARS2,0.4226639787325935,0.0009490402047175666,0.7401697312588402,0.3337076062923557,0.010468422570521746,0.033001031282228095,0.1418753976976918,False
PIGBOS1,0.4226214279122705,0.000950286430726181,0.7400282885431401,0.427112491925313,0.0008265928694848097,0.25104355939696144,,
CARS1,0.4226214279122705,0.000950286430726181,0.7400282885431401,0.5218554861730598,2.656500059789506e-05,0.2692628787506841,0.1536016801583826,False
IPO8,0.4226214279122705,0.000950286430726181,0.7400282885431401,0.4331415915592605,0.0006833936780309017,0.2461326916466297,-0.1775383885260011,False
CIITA,0.42255990648743424,0.0009520908737111118,0.7398514851485148,0.4226214279122705,0.000950286430726181,0.16191130972843013,0.056444798084676,False
OS9,0.42255990648743424,0.0009520908737111118,0.7398514851485148,0.36208434587345045,0.005222528732547544,0.5609193144427568,0.0079958633537292,False
FAM71E1,0.4223874548917565,0.0009571653999031632,0.7397454031117398,0.35034453074285066,0.007015800544208874,0.05509993615872049,,
DHFR2,0.4223822471411075,0.0009573190204330682,0.7396746817538897,0.28282268993324866,0.031463867369321274,0.09748072484407763,-0.2814012653132056,False
TBC1D20,0.42237534221292566,0.0009575227393048435,0.7395332390381896,0.48426589559814204,0.00011730042748145825,0.26641457545549296,0.0127586732037641,False
MTX2,0.42237534221292566,0.0009575227393048435,0.7395332390381896,0.5245624288658526,2.370660557348491e-05,0.39989196090945045,-0.0671267662499719,False
CIPC,0.42237534221292566,0.0009575227393048435,0.7395332390381896,0.5464025346827033,9.121516612674746e-06,0.16033983204832378,-0.0895081003420052,False
GPR89A,0.42233980453393255,0.0009585718396193316,0.7393917963224894,0.287212771847796,0.028814389419689945,0.1195796297205669,-0.0328454908312605,False
TNFRSF19,0.42232590032240475,0.0009589825846563667,0.7393210749646393,0.4951551877941493,7.765089150690677e-05,0.04812650395324956,0.0343240113191108,False
SLC25A27,0.42225572736851047,0.0009610579879336636,0.7392503536067893,0.3555015534159771,0.006170778433246821,0.02774640278937324,-0.0499714897239047,False
POLR2J,0.42225229936325326,0.000961159476632455,0.7391796322489392,0.39352179396474823,0.0022425946507862397,0.6293277022048476,0.2153230633376738,False
KIAA1328,0.4221049879761618,0.000965529874581116,0.7391089108910891,0.4662401181211357,0.00022539929822859692,0.12178952020821583,-0.010464628959121,False
HDGFL2,0.4220677350887447,0.0009666379160827858,0.7390381895332391,0.4117321357162632,0.0013221928883295356,0.28920100181702213,0.6729631680288243,True
PROM1,0.42206228544993346,0.0009668001049150269,0.7389674681753889,0.40755494721587,0.001496458468748079,0.22206943967000126,0.0746237292857792,False
THAP12,0.42194469223907227,0.000970305819145216,0.7388967468175389,0.36128456735057984,0.005330446091802763,0.35073417472865154,-0.1073990954627932,False
DNASE1L1,0.4218896596773837,0.0009719503916101359,0.7388260254596888,0.3866313943830939,0.002718230247019876,0.14614742424986332,-0.3309469307477719,False
SAP30,0.42176012796456364,0.0009758311825288705,0.7387553041018388,0.4408317696637854,0.0005334028842518787,0.25521779698474156,0.3378206815785839,False
EEF2K,0.4216370851148913,0.0009795304854432162,0.7386845827439887,0.4036113076378849,0.0016795834134960177,0.2861562638118178,-0.1520635419089253,False
SCARA3,0.42157556369005506,0.0009813848692243534,0.7386138613861386,0.3412901042788151,0.008745644450553813,0.1763492609144072,-0.2241455476157028,False
ANKRD31,0.4215299086813605,0.0009827630493401233,0.7385431400282886,0.424968143149858,0.0008837150468541277,0.014339733830967899,-0.0648184373535381,False
NSUN4,0.4215140422652189,0.0009832424141802813,0.7384724186704384,0.42034513519333105,0.0010191427132961567,0.17939399891961325,0.0386018513380941,False
RIOX1,0.4214591417710898,0.0009849027233207917,0.7384016973125884,0.44641319081045294,0.0004439670290784791,0.07017630015223755,0.062123596473934,False
GTF2E2,0.42145252084038265,0.0009851031250375057,0.7382956152758133,0.4983543018856317,6.860488414986006e-05,0.2770711584737081,0.1026627299268176,False
HSPA13,0.42145252084038265,0.0009851031250375057,0.7382956152758133,0.3371681688147897,0.009648795812576333,0.15582183371801803,-0.017250428834691,False
CA13,0.4213909994155465,0.0009869670065284317,0.7381895332390382,0.3484881109846504,0.007343836736305481,0.11776260865294445,-0.0482365538336582,False
ZNF816,0.4213360610550874,0.000988634128201336,0.7381188118811881,0.2823699516218928,0.03174830711972545,0.059568825811522286,-0.0595707757274253,False
TRIOBP,0.4212064351410379,0.0009925777222163348,0.738012729844413,0.4504291119382325,0.0003882887995420968,0.4741933899719367,-0.1393239936108647,False
EAF1,0.4212064351410379,0.0009925777222163348,0.738012729844413,0.2945953428281399,0.024780755023986013,0.13121838628885302,0.0764346925789463,False
POLD3,0.42114491371620166,0.0009944543336846226,0.7379066478076379,0.42877357039589037,0.0007846580227368214,0.31267494966359743,-0.1524129846304229,False
LRRC73,0.4211121470656181,0.0009954551307588954,0.7378359264497878,0.3584575155161202,0.0057277748210068586,0.02126405735893547,0.1831153054731465,False
LYPD6,0.4209877968081057,0.0009992614380036958,0.7377652050919378,0.3471664781159937,0.007585457095824745,0.04061287629524214,0.0436111599727528,False
EID2B,0.420981656340642,0.0009994497341370924,0.7376944837340877,0.41674742097930734,0.0011371638889809347,0.04395226636546766,0.0550228259291221,False
PTCH2,0.42095394477765996,0.0010002999008495148,0.7376237623762376,0.2927722156536553,0.025729749462657676,0.042086136620341635,0.025686165019603,False
NPAS2,0.4208437793690329,0.001003686123799037,0.7375530410183876,0.3593829306606543,0.0055949432096482465,0.1404508176594778,-0.0326660472715725,False
DPH7,0.42077578516718445,0.0010057812516602802,0.7374469589816125,0.43627918422590667,0.0006181143842673665,0.19280066787802053,0.3650776860752978,False
ZCCHC3,0.42077578516718445,0.0010057812516602802,0.7374469589816125,0.44655326217355196,0.0004419090636268162,0.15488876884545488,0.0862308942782296,False
SAFB,0.42071426374234827,0.0010076803241575944,0.7373055162659123,0.4931865021993909,8.374993912593208e-05,0.4575946569758228,0.5184632075772404,True
MIA3,0.42071426374234827,0.0010076803241575944,0.7373055162659123,0.4002276292718939,0.0018524211373180054,0.5123508323919974,-0.1311961447967859,False
ALDH1B1,0.42064285050074246,0.0010098887903768224,0.7371994342291373,0.3197366803530766,0.014419712190869575,0.04950154692334242,0.1641485934340184,False
RIC8B,0.4205296994678397,0.0010133969282096686,0.7371287128712871,0.39339875111507583,0.0022503912581286695,0.1045523744045542,-0.0661374655722184,False
ALG3,0.42034513519333105,0.0010191427132961567,0.7370579915134371,0.3791257805530776,0.0033364872414305014,0.32485390168441475,0.1654250038072728,False
AC243547.3,0.4203270372762914,0.0010197077067061935,0.736987270155587,0.3493296901056604,0.00719350404412893,0.012080734665815423,,
ANKRD52,0.4203208392148575,0.0010199012669269056,0.7369165487977369,0.30726875634439693,0.018964981678964325,0.12434317143838793,0.0063328229423312,False
